gene,mean_formula,var_formula
PPME1,0.725526408,0.673229231
_ENSG00000227615,0.506382791,0.459812379
_ENSG00000241170,0.314307806,0.290396725
RBM14-RBM4,0.541168249,0.528793801
MALAT1,0.075158063,0.051696836
_ENSG00000254604,0.178014687,0.177335582
_ENSG00000255136,0.093846243,0.095615126
ENPP7P8,0.125468357,0.123427106
_ENSG00000255557,0.26839425,0.273638019
ENPP7P7,0.246199344,0.257048093
MRE11,0.558084582,0.5184633
GAB2,0.100079763,0.114882691
MED17,0.42845482,0.470716305
PICALM,0.506491337,0.469640143
EED,0.437236465,0.427748897
ACAT1,0.242738802,0.260259532
NAALAD2,0.866067991,0.904768546
MTMR2,0.350045335,0.324765814
CHORDC1,0.17902104,0.174491822
CEP126,0.292706201,0.243960715
BIRC2,0.937251047,0.969957076
ELMOD1,0.036978573,0.0288401
EXPH5,0.018877035,0.019654191
ANKRD42,0.174112421,0.170557174
CCDC90B,0.514611855,0.497008982
SYTL2,0.514130121,0.495944859
CREBZF,0.414799771,0.447795774
PRCP,0.020574182,0.022015881
NARS2,0.323002846,0.316563232
TRPC6,0.61916414,0.564003416
DCUN1D5,0.571096974,0.594918409
ALKBH8,0.558884069,0.504798031
HIKESHI,0.935500292,0.969703567
SESN3,0.017605816,0.018396095
CCDC82,0.562910103,0.583989585
TENM4,0.074008816,0.087180431
NPAT,0.198678972,0.208614509
ATM,0.16514325,0.181277062
AASDHPPT,0.196609885,0.198516409
CNTN5,0.182108315,0.084418634
CWC15,0.965397645,0.972042292
DLG2,0.40410215,0.540731082
PRSS23,0.123659999,0.127280648
ME3,0.998563103,0.940925443
GUCY1A2,0.03628406,0.036011749
CWF19L2,0.496141918,0.475694279
GRIA4,0.029289198,0.044147354
ALG8,0.758849075,0.765906076
FAT3,0.146201139,0.128990976
PCF11,0.387270826,0.368638893
CEP295,0.316897961,0.333639754
TAF1D,0.485367491,0.516403383
CEP57,0.802610259,0.770689475
CUL5,0.235572363,0.222797842
TMEM135,0.290622142,0.270584017
ANKRD49,0.117816921,0.115291089
GRM5,0.108625393,0.10253731
PDGFD,0.161692197,0.151840575
TMEM126B,0.269274857,0.26840565
DDX10,0.703815799,0.628053537
SLC36A4,0.511713006,0.453051122
KBTBD3,0.058846161,0.052025644
C11orf54,0.165494606,0.158205583
MAML2,0.421961731,0.578828037
C11orf87,0.205441372,0.204417633
DYNC2H1,0.952520287,0.908203881
RPS28P7,0.56505203,0.534785378
_ENSG00000245552,0.193030544,0.190365598
MIR4300HG,0.025774095,0.036349652
RAB30-DT,0.748284435,0.730727578
_ENSG00000254420,0.082470265,0.086203768
_ENSG00000254733,0.260775772,0.258536258
_ENSG00000254787,0.835961204,0.900610199
_ENSG00000254987,0.93218471,0.913168084
_ENSG00000255028,0.202424496,0.202385191
DLG2-AS2,0.188293713,0.185863238
_ENSG00000255471,0.476059803,0.519305724
_ENSG00000255929,0.147661395,0.17777619
LINC02552,0.868981891,0.85663072
_ENSG00000260966,0.055245963,0.053277519
DISC1FP1,0.327683734,0.2968856
SRSF8,0.219574734,0.212324114
GRAMD1B,0.098465598,0.099085743
USP2,0.189183757,0.174112816
USP28,0.100400649,0.113839507
CDON,0.657511137,0.676329704
ARCN1,0.217284306,0.213248969
DDX25,0.096544728,0.09379398
ZBTB16,0.906759452,0.956292287
SC5D,0.664834921,0.674939068
HSPA8,0.251982808,0.222650699
SIAE,0.147791243,0.151676174
FOXRED1,0.615675606,0.632712625
CEP164,0.024451663,0.025882901
UBE4A,0.306449755,0.294674735
DDX6,0.019404814,0.018111785
CBL,0.411036986,0.442678464
NECTIN1,0.737814512,0.723446539
KMT2A,0.075002506,0.065757749
RPS25_ENSG00000118181,0.513638372,0.504250474
MSANTD2,0.859510106,0.859896752
SORL1,0.525992249,0.544926805
RDX,0.017195653,0.01939422
FDX1,0.396551784,0.421012403
ARHGAP20,0.417061251,0.433667513
ZC3H12C,0.22587055,0.209536589
NCAM1,0.131756597,0.128814548
GRIK4,0.83634156,0.853339219
HYOU1_ENSG00000149428,0.187041214,0.183514158
EI24,0.256138659,0.249309056
FEZ1,0.152826422,0.152446933
KIRREL3,0.539099285,0.536035366
SCN2B,0.241227813,0.240131005
TMEM25,0.348079551,0.332549595
DIXDC1,0.874926491,0.904339501
DLAT,0.869963822,0.906956259
TIMM8B,0.589950302,0.596179484
PTS,0.240015633,0.245342713
THY1,0.887959789,0.731743094
TBCEL,0.896301207,0.939619547
UBASH3B,0.185520304,0.215523071
TBRG1,0.005882399,0.006392108
NRGN,0.394556387,0.712902112
SIK3,0.025818484,0.026672414
PCSK7,0.365570798,0.382476548
PKNOX2,0.094088978,0.104350516
SCN3B,0.109111039,0.110403945
RNF214,0.289331953,0.295977915
ATP5MG,0.822199125,0.817108034
PAFAH1B2,0.087999087,0.082263703
SIK2,0.014730906,0.014171058
HINFP,0.443046555,0.454130448
C2CD2L,0.628968448,0.611221682
DSCAML1,0.124119732,0.142707104
CADM1,0.020921772,0.030900281
CCDC84_ENSG00000186166,0.016399401,0.017360981
BACE1,0.917237422,0.936813999
ARHGEF12,0.026241898,0.024445325
BCO2,0.033713118,0.034870422
FAM118B,0.373940948,0.389488611
USP2-AS1,0.03020017,0.032501333
_ENSG00000250493,0.853081812,0.863186874
MIR100HG,0.027285783,0.025101253
_ENSG00000255422,0.0269212,0.026316235
_ENSG00000255580,0.891890132,0.879468521
ZMYND11,0.010305229,0.009751932
WDR37,0.029112496,0.036387512
CELF2,0.075915547,0.128166396
GDI2,0.564684694,0.55705245
SEC61A2,0.451577616,0.429264486
PFKP,0.085230255,0.091897715
IDI1,0.182091697,0.176964492
KLF6,0.758508601,0.782429749
NEBL,0.353745207,0.342901126
MLLT10,0.410123966,0.460718437
IGSF9B,0.538377292,0.558855534
APLP2,0.376943571,0.360412969
PRTFDC1,0.315546571,0.345192333
ARHGAP21,0.84134902,0.792169753
LARP4B,0.990154178,0.969182892
GTPBP4,0.953856422,0.977055832
PITRM1,0.082124614,0.086959684
TASOR2,0.990279936,0.923334779
B3GAT1,0.623152916,0.639115565
SNX19,0.015773612,0.014331882
KIAA1217,0.736037128,0.82376294
PLXDC2,0.236584031,0.130889955
OPTN,0.174645909,0.183677308
FBH1,4.64E-06,5.29E-06
RBM17,0.820882323,0.810729123
ANKRD16,0.142689328,0.147824155
ARHGAP32,0.027074062,0.025209574
ADAMTS8,0.134047933,0.136933716
STAM,0.193645213,0.186772915
DNAJC1,0.072662798,0.092063416
USP6NL,0.176347305,0.196356661
FAM171A1,0.022161235,0.024934825
MINDY3,0.346596003,0.338565711
RSU1,0.221306198,0.206937434
PIP4K2A,0.00783661,0.008930757
DIP2C,0.359269898,0.385025859
UPF2,0.202323856,0.218144426
CDC123,0.144081728,0.149723237
CCDC3,0.910701128,0.818879751
FRMD4A,0.180820071,0.163391461
ACAD8,0.24465805,0.263274271
VPS26B,0.668448008,0.653829154
NCAPD3,0.188131873,0.197026348
KIN,0.330383535,0.340493812
DCLRE1C,0.304991653,0.310736046
RPP38,0.137071985,0.138217032
NMT2,0.015475961,0.017022719
NUDT5,0.113956294,0.118574131
ATP5F1C,0.483945223,0.485964913
TAF3,0.724143521,0.779422831
CACNB2,0.754294165,0.723893799
JAM3,0.751323006,0.773029993
GLB1L3,0.076095407,0.089407693
NFRKB,0.932095796,0.890892112
PRDM10,0.119832242,0.128853868
PFKFB3,0.090166866,0.092375386
DHTKD1,0.022668394,0.023898033
NTM,0.771222087,0.731599216
CAMK1D,0.835782381,0.746289189
OPCML,0.672831697,0.760015627
ADARB2,0.006330218,0.014678878
HSPA14,0.093278862,0.103690653
ZBTB44,0.002436611,0.00233619
SFMBT2,0.409477603,0.430727426
MALRD1,0.155878285,0.156197317
_ENSG00000226647,0.47053756,0.476465169
LINC00710,0.450699934,0.45858535
_ENSG00000229751,0.12675611,0.125701375
_ENSG00000231496,0.458231864,0.496268777
_ENSG00000239665,0.010458378,0.011472737
_ENSG00000240291,0.889646189,0.885862661
NSUN6,0.048023855,0.043686795
CELF2-DT,0.653025954,0.615204897
ZNF37A,0.916950713,0.944788504
WAC,0.021783308,0.019241537
CREM,0.119722131,0.142570068
RAB18,0.150699016,0.142625024
NRP1,0.02961799,0.033790051
WASHC2A,0.022712389,0.024976133
MAPK8,0.280514037,0.258603357
ANKRD26,0.612802366,0.6649141
ACBD5,0.264395101,0.252439167
CUL2,0.069216369,0.06004442
CCNY,0.347938128,0.375879065
EPC1,0.93592685,0.884006464
ARHGAP22,0.00545273,0.005561344
ABI1,0.002385209,0.002193097
YME1L1,0.904619105,0.948446549
PDSS1,0.034114033,0.036957678
PARD3,0.637726312,0.662246775
ZEB1,0.607955225,0.945472522
MKX,0.233143895,0.253235825
MPP7,0.215189985,0.199833138
ITGB1,0.000738921,0.000817086
GPR158,0.983486569,0.938692339
ARHGAP12,0.817384951,0.892389693
MARCHF8_ENSG00000165406,0.338243922,0.310811537
BMS1,0.261207042,0.286699267
JCAD,0.16131794,0.159721174
CSGALNACT2,0.333813093,0.346056478
FRMPD2,0.728944401,0.689641173
KIF5B,0.508379459,0.485370214
WASHC2C,0.001768397,0.001992842
ZNF25,0.117388888,0.110259677
ZNF438,0.680627723,0.60836985
AGAP4,0.406184138,0.422147037
ZNF33A,0.53466791,0.48616104
ZNF33B,0.029678534,0.026212592
SVIL,0.068863741,0.075312688
ZNF248,0.951922005,0.993362555
RASGEF1A,0.572504676,0.584929729
SGMS1,0.835856707,0.91604045
AGAP6,0.010009525,0.010545131
TIMM23B,0.02976727,0.033428681
BMS1P1,0.241123062,0.247865129
CCDC7,0.862714508,0.887433747
SVIL-AS1,0.298943146,0.342022013
TMEM72-AS1,0.01324972,0.015334941
ERCC6,0.984524481,0.970950233
PARG,0.177451408,0.179721873
_ENSG00000231187,0.237985241,0.237685252
RPS4XP11,0.350032123,0.33805455
ZNF37BP,0.888682369,0.845153258
PARGP1,0.054411861,0.055618415
WAC-AS1,0.362256933,0.370592422
TIMM23,0.732034023,0.75091954
NCOA4,0.311702158,0.300578728
_ENSG00000271335,0.289523642,0.291866839
VCL,0.122567122,0.129980775
CCAR1,0.117121324,0.129316652
UBE2D1,0.322752829,0.31522881
RHOBTB1,0.29514274,0.233555015
SAR1A,0.890628559,0.880648799
SIRT1,0.029592606,0.029083566
HNRNPH3,0.210240547,0.203155959
MACROH2A2,0.087048215,0.092984349
DDX50,0.025241786,0.026692545
SPOCK2,0.667777606,0.63708616
MICU1,0.100526356,0.088142495
PPP3CB,0.459658259,0.462918947
CCDC6,0.283280792,0.25355628
ZMIZ1,0.095942116,0.088103413
TSPAN14,0.03454555,0.031746796
ANXA11,0.705776195,0.744789153
PRXL2A,0.786443179,0.772377987
BICC1,0.166715596,0.191360515
CISD1,0.751338728,0.778947552
ECD,0.163282332,0.161869034
P4HA1,0.502312979,0.503621605
SLC25A16,0.018347577,0.020283037
VPS26A,0.368081184,0.352501037
TMEM254,0.442870295,0.44863693
ANXA7,0.612938904,0.582431565
FAM149B1,0.657752711,0.619926135
ASCC1,0.02465072,0.024740326
ZNF365,0.043597616,0.039616899
RPS24,0.117579374,0.129009699
TET1,0.669859714,0.710843413
DNA2,0.70828548,0.679392329
FAM13C,0.645513154,0.683491729
POLR3A,0.14466521,0.152262515
HERC4,0.886390501,0.9735267
LRMDA,0.173072783,0.240128727
CAMK2G,0.119951638,0.123397407
PCDH15,0.099661953,0.076699127
ARID5B,0.173138544,0.17786409
ANK3,0.484850824,0.434561521
IPMK,0.354110872,0.339527504
DLG5_ENSG00000151208,0.031596791,0.032619889
MCU,0.177776361,0.194214245
CFAP70,0.454288265,0.414806837
ADK,0.637867229,0.583121184
KCNMA1,0.530146388,0.565707215
SUPV3L1,0.364217276,0.392273562
HK1,0.223576974,0.236337779
KAT6B_ENSG00000156650,0.221169774,0.204032253
SAMD8,0.635207137,0.666945712
PHYHIPL,0.310505333,0.257394783
REEP3,0.004903709,0.006505157
VDAC2,0.234178303,0.22234919
GHITM,0.745245902,0.776041527
DDX21,0.393850053,0.371381245
SGPL1,0.030201871,0.027123464
ANAPC16,0.211556472,0.223483781
USP54,0.033336797,0.034280564
FAM241B,0.417864396,0.423549961
JMJD1C,0.015929942,0.017915356
CHCHD1,0.758723771,0.766851511
LRRC20,0.276985796,0.291548206
SEC24C,0.877821054,0.848334939
PPA1,0.479309948,0.474100369
RTKN2,0.097536106,0.109942097
MRPS16,0.031139326,0.031758588
CTNNA3,0.173791533,0.153374003
CABCOCO1,0.339059709,0.276126921
AP3M1,0.298213673,0.303601699
PRKG1,0.064181515,0.074428326
NRG3,0.099221406,0.104505952
PSAP,0.317818828,0.341148283
LRRTM3,0.065158098,0.050664249
KIFBP,0.300369262,0.301975568
RUFY2,0.832373161,0.766967733
DNAJC9,0.636440598,0.599474794
ZSWIM8,0.316651922,0.327677906
NUTM2B-AS1,0.141734407,0.155997456
COX15,0.761934875,0.735434988
RRP12,0.014341073,0.01502807
ALDH18A1,0.988997985,0.974290751
PSD,0.917129125,0.953155507
WAPL,0.517766094,0.554758474
SLK,0.544905064,0.516684046
GSTO2,0.001629853,0.001614095
SEC31B,0.109271506,0.115950997
NT5C2,0.710920399,0.784215754
TM9SF3,0.630113817,0.606725239
CWF19L1,0.325214727,0.344459378
BTAF1,0.167804619,0.175081867
SORBS1,0.070018936,0.07437434
CRTAC1,0.009623274,0.010978369
DNMBP,0.283265426,0.294803941
ERLIN1,0.350397593,0.321895696
CCSER2,0.50977028,0.569725037
BMPR1A,0.896200126,0.849638659
LIPA,0.364879449,0.381231312
FBXW4,0.599688521,0.559241673
TNKS2,0.092067751,0.086569964
GBF1,0.009156252,0.009707476
CPEB3,0.426864636,0.465460766
FBXL15,0.0296137,0.030220518
CUEDC2,0.353056816,0.35418746
SUFU,0.092628149,0.092585872
NEURL1,0.218532908,0.222599662
SH3PXD2A,0.334495563,0.353763943
SORCS1,0.241915779,0.356575939
LGI1,0.133246144,0.135081035
TBC1D12,0.097526184,0.105076159
SLF2,0.664913028,0.611943039
IDE,0.630918389,0.652538773
IFIT3,0.681232905,0.689479558
CUTC,0.769799057,0.776296833
CNNM1,0.20509941,0.216642312
TCTN3,0.307553392,0.30382825
ARMH3,0.069941677,0.076666057
KCNIP2,0.246743867,0.242114928
GOT1,0.571085772,0.542322672
SHLD2,0.364048201,0.39710931
ACTR1A,0.686085325,0.672814457
MFSD13A,0.917281136,0.897194388
STAMBPL1,0.193534082,0.184418434
ATAD1,0.287020674,0.270404742
ARL3,0.392318848,0.399428883
EXOC6,0.118010426,0.116304896
RBP4,0.655241952,0.663071066
GLUD1,0.017159771,0.015327246
RPP30,0.028958834,0.027578158
FRA10AC1,0.831414624,0.873846721
INA,0.391302431,0.394273912
GSTO1,0.925187996,0.918328794
CNNM2,0.174176075,0.190312733
PDCD11,0.166882936,0.175161266
MMS19,0.356457819,0.393934322
ZFYVE27,0.007772085,0.00865863
GOLGA7B,0.91464984,0.934759354
SLC25A28,0.34776379,0.339130297
PCGF6,0.064912016,0.068051221
SORCS3,0.282254212,0.436721235
HECTD2,0.109290635,0.106750968
R3HCC1L,0.807115521,0.836949494
BTRC,0.036255978,0.028300075
WBP1L,0.478215031,0.507609239
MORN4,0.350380539,0.362402981
EXOSC1,0.26843389,0.276973656
PGAM1,0.963814646,0.932279753
PTEN,0.065266781,0.05908963
HPSE2,0.084049608,0.086104925
SNCG,0.104653376,0.118258968
ATP5MD,0.606651524,0.589122462
ZNF518A,0.356282972,0.337477704
PCGF5,0.011686557,0.011182712
GRID1,0.028495986,0.029940519
RNLS,0.195725647,0.169926878
PDZD7,0.011069947,0.011610026
SLIT1,0.777364378,0.784627677
BLOC1S2,0.594139394,0.59024419
LCOR,0.097618058,0.093349066
CFAP43,0.422536359,0.399065226
MARCHF5,0.25153507,0.224285812
OGA,0.330087783,0.298448727
PAPSS2,0.050223634,0.04819024
CHUK,0.038337925,0.040048494
NUTM2A-AS1,0.151907761,0.244335862
ENTPD1-AS1,0.83592863,0.930609237
LINC01435,0.312489383,0.276551985
RPL13AP5,0.62190699,0.591908638
RAD52,0.482369202,0.506395477
FKBP4,0.393149764,0.389836661
ADIPOR2,0.086718731,0.101360824
TSPAN9,1.36E-05,1.33E-05
ZRANB1,0.412187187,0.39987552
ADRB1,0.176791956,0.172553545
WNK1,0.021943589,0.020136577
OAT,0.461343807,0.458518852
FGFR2,0.084785485,0.09606808
INPP5A,0.409223133,0.388014493
KDM5A,0.555291679,0.594519141
ERC1,0.873178093,0.810912873
DHX32,0.058855965,0.065723307
ABLIM1,0.632191022,0.699090263
ATRNL1,0.824896224,0.687932296
RAB11FIP2,0.021566506,0.02077605
EIF3A,0.50496172,0.524774129
SEC23IP,0.198572794,0.229076485
ATE1,0.138771091,0.119644175
PLEKHA1,0.259834404,0.243966223
LHPP,0.003581908,0.003845954
EDRF1,0.16992931,0.181400395
BCCIP,0.859953804,0.86983977
GLRX3,0.174712283,0.198620412
XPNPEP1,0.645971473,0.680674487
SMC3,0.437802329,0.410886825
SHOC2,0.01468298,0.013791119
WNT5B,0.276531771,0.280316648
ITFG2,0.116601029,0.120792091
MXI1,0.018196331,0.017098744
DENND10,0.73021364,0.750573447
WDR11,0.597171699,0.513135781
IQSEC3_ENSG00000120645,0.040114638,0.041770838
ECHS1,0.208832805,0.222044827
TUBGCP2,0.024568647,0.025338516
CALY,0.543224848,0.596225265
PTPRE,0.224796669,0.277000304
TACC2,0.01177419,0.012219596
B4GALNT3,0.218862217,0.23283091
ADD3,0.563359409,0.532406026
TCF7L2,0.577323744,0.627347127
LRRC27,0.281774614,0.294328344
ADAM12,0.068947483,0.073054791
PDCD4,0.026981795,0.02616086
DCP1B,0.005186361,0.005037598
CACNA1C,0.997730029,0.971985659
VTI1A,0.433542514,0.480294758
FAM160B1,0.097655025,0.093715528
CACUL1,0.252249363,0.227689901
TIAL1,0.847761876,0.803511126
GPR26,0.381832141,0.371841389
PDZD8,0.011941563,0.010113942
ABRAXAS2,0.995063831,0.968710133
FAM204A,0.124663827,0.112062562
PRDX3,0.540937986,0.533332028
STK32C,0.423690181,0.450234084
CCDC186,0.989351556,0.983045421
TRUB1,0.210077051,0.202766697
HSPA12A,0.180225754,0.188832006
LRTM2,0.584029808,0.605306398
MGMT,0.778725555,0.702939976
SYCE1,0.291663915,0.288710672
KNDC1,0.504978414,0.542729173
CFAP46,0.033797654,0.035423465
CTBP2,0.051190182,0.056578675
PPP2R2D,0.20386804,0.237500794
BNIP3,0.75072553,0.747844576
TCERG1L,0.234065938,0.273635082
CASC2,0.099258374,0.085043294
PSTK,0.132224161,0.128443805
CHST15,0.983036559,0.993285036
SFXN4,0.089322386,0.093335
SHTN1,0.435987449,0.411056564
JAKMIP3,0.002265633,0.002368132
UROS,0.031289812,0.033799805
ACADSB,0.258234143,0.239111239
NHLRC2,0.880690289,0.815676751
ADGRA1,0.645557396,0.675165055
MCMBP,0.449624186,0.434034108
INPP5F,0.207901389,0.1966847
GRK5,0.08329957,0.087694177
SPRN,0.990131951,0.991048074
FANK1,0.646489482,0.663259418
BBIP1,0.939619561,0.973543012
WDR11-AS1,0.280781312,0.298546239
RPL17P36,0.488712294,0.46596429
_ENSG00000249456,0.573356999,0.593081763
M6PR,0.59868807,0.576728359
MGST1,0.786483611,0.77955055
IFFO1,0.017410336,0.019020452
STRAP,0.513511062,0.50473746
C12orf4,0.061904048,0.058916765
LMO3,0.005637547,0.004910561
PLEKHA5,0.694454372,0.589893802
SLC2A3,0.992552535,0.979137429
STYK1,0.202244433,0.159246197
LRP6_ENSG00000070018,0.472774233,0.504785615
TIGAR,0.000776084,0.000787558
FAM234B,0.172134342,0.163677838
WBP11,0.282710242,0.274847014
MLF2,0.291921293,0.300152347
NECAP1,0.235614219,0.227935308
PRMT8,0.347237758,0.359115306
PARP11,0.465354356,0.448449311
MANSC1_ENSG00000111261,0.288703522,0.291803272
KCNA1,0.8918622,0.937062679
DUSP16_ENSG00000111266,0.279106988,0.287400069
CREBL2,0.349498998,0.339599284
RERGL,0.274393691,0.105761029
MRPL51,0.923471168,0.898563826
GAPDH,0.898928625,0.689788753
CHD4,0.132225845,0.122356243
COPS7A,0.932383945,0.942575139
ING4,0.57489358,0.587765939
USP5,0.607711641,0.595746627
TPI1,0.981659139,0.916904032
ENO2,0.650178388,0.690216878
ATN1,0.049409167,0.046781578
C12orf57,0.345929722,0.355722101
LPCAT3,0.394792239,0.411083876
PHC1,0.238136022,0.251829727
CCND2,0.551863828,0.51135146
PRB2,0.61188236,0.617518496
BCL2L14_ENSG00000121380,0.1465507,0.143705896
GALNT8,0.352447273,0.370563071
RERG,0.264921483,0.224066567
ETV6,0.080338511,0.083549706
GABARAPL1,0.99414316,0.990805868
PIK3C2G,0.770347093,0.708004419
AEBP2,0.619238303,0.688992467
CLSTN3,0.345806478,0.379671052
PEX5,0.168268947,0.158470951
PIANP,0.129021089,0.122776272
PTPRO,0.259245686,0.206410037
PTMS,0.525020841,0.563012839
BORCS5_ENSG00000165714,0.142373238,0.150562838
RIMKLB,0.859094043,0.923893127
ATF7IP,0.079519234,0.071189746
CD27-AS1,0.667564468,0.656740558
LINC00937,0.087858648,0.087920281
FAM66C,0.230695986,0.231929149
LINC01252,0.279884641,0.309702387
GPR162,0.801927433,0.83784596
_ENSG00000255910,0.397753931,0.499930396
LINC02398,0.780597886,0.832424378
_ENSG00000256552,0.293299355,0.296217823
ENPP7P5,0.068412023,0.068682038
_ENSG00000257004,0.252420843,0.255514674
GRIN2B,0.14683341,0.146904985
_ENSG00000275119,0.445927544,0.500656655
RECQL,0.075569906,0.079151337
RPAP3,0.290897101,0.273179338
YAF2,0.031323999,0.028072175
CNTN1,0.028996293,0.027251234
ARNTL2,0.341099567,0.36015789
BCAT1,0.897912306,0.904099901
HDAC7,0.04748889,0.048663086
MRPS35,0.808582992,0.830993764
TM7SF3,0.140512425,0.15436084
FAR2,0.739736137,0.834324531
KLHL42,0.223735406,0.215897419
DNM1L,0.035300242,0.027586003
ERGIC2,0.408081473,0.393629831
PPFIBP1,0.616753651,0.556134242
CAPRIN2,0.002004341,0.002463622
SLC38A1,0.882039085,0.883067236
GOLT1B,0.131286044,0.141413215
LDHB,0.813300486,0.777513379
CMAS,0.648030735,0.646840993
ST8SIA1,0.291945336,0.322295773
C2CD5,0.117525838,0.114061287
FGFR1OP2,0.046021097,0.043652013
ITPR2,0.393079509,0.368502989
CCDC91,0.682565054,0.633055786
TUBA1B,0.988616154,0.908673827
CCNT1,0.230655443,0.213708214
PUS7L,0.979507846,0.992331532
TMTC1,0.417063341,0.416657762
KRAS,0.528142431,0.522144274
IPO8,0.479785204,0.452837458
PPHLN1,0.03947938,0.034426736
SLC38A2,0.924090432,0.903137181
SOX5,0.178113421,0.106442309
KIF21A,0.11321311,0.106363825
CPNE8,0.027374979,0.027879138
YARS2,0.197035308,0.202055235
FGD4,0.415527572,0.423627013
ETNK1,0.060197658,0.057733999
ZCRB1,0.570371379,0.560790123
TMEM117,0.080082746,0.069502954
PRICKLE1,0.747843044,0.757224891
SCAF11,0.727454287,0.680106864
CCDC65,0.169303853,0.173085852
LMBR1L,0.001490291,0.001594049
SLC2A13,0.073734793,0.069302348
GXYLT1,0.019269274,0.018009132
AMN1,0.154241545,0.172710095
BICD1,0.12158909,0.144171183
PFKM,0.389725794,0.384914793
MED21,0.248175551,0.251070657
PDZRN4,0.595009799,0.370713874
CACNB3,0.790877311,0.805570466
KMT2D,0.604636967,0.616675815
WNT10B,0.115618335,0.119424349
DENND5B,0.09539828,0.080094496
RND1,0.802804315,0.803329545
ABCD2,0.214339712,0.208712733
ADCY6,0.131162254,0.133761263
RESF1,0.968664078,0.996340538
ANO6,0.042617124,0.051148555
ASB8,0.600056637,0.582440175
PCED1B,0.767695011,0.685356969
C12orf40,0.197561699,0.194620519
DDN,0.749934384,0.725029469
PRKAG1,0.212419071,0.218492634
NELL2,0.419561224,0.383864269
LRRK2,0.607669928,0.583841018
ARID2,0.761202872,0.673925717
ETFRF1,0.555412756,0.54344419
STK38L,0.531908169,0.502085613
_ENSG00000256995,0.524942301,0.568793638
_ENSG00000257261,0.257922126,0.236412363
_ENSG00000257735,0.151558878,0.166895454
_ENSG00000258017,0.005733664,0.00623062
_ENSG00000272822,0.061887422,0.061658858
CALCOCO1,0.838603769,0.822087873
LIMA1,0.075785313,0.078426242
LETMD1,0.624111386,0.646240098
SLC4A8,0.000168943,0.000190556
CS,0.509694949,0.524473661
EIF4B,0.074401613,0.07098999
DGKA,0.640014512,0.616184653
DIP2B,0.03745068,0.037656945
SMARCD1,0.420222411,0.437776844
BAZ2A,0.655097802,0.641045575
MYL6,0.589168936,0.583777472
CBX5,0.027014893,0.024701859
PRPF40B,0.152303163,0.165129253
SLC11A2,0.006094989,0.005185431
CSRNP2,0.869456462,0.921292255
ATP5F1B,0.303701251,0.27749648
PTGES3,0.800284234,0.801508717
RAB5B,0.068882931,0.065928325
SLC16A7,0.097385925,0.091423278
ATF1,0.710068167,0.717801547
PFDN5,0.596517105,0.601963174
SPATS2,0.016221824,0.019463411
NR4A1,0.065319669,0.067175957
PDE1B,0.625711135,0.614158828
